設立別,學程別,群科別,畢業生人數,公立大學日間部人數,公立大學進修學士班人數,私立大學日間部人數,私立大學進修學士班人數,公立二專日間部人數,公立二專進修(夜間)部人數,私立二專日間部人數,私立二專進修(夜間)部人數,警察大學人數,警察專科學校人數,軍事院校人數,赴國外_大陸就讀人數,其他學校人數,升學率,公立大學日間部比率,公立大學進修學士班比率,私立大學日間部比率,私立大學進修學士班比率,公立二專日間部比率,公立二專進修(夜間)部比率,私立二專日間部比率,私立二專進修(夜間)部比率,警察大學比率,警察專科學校比率,軍事院校比率,赴國外_大陸就讀比率,其他學校比率,農_林_漁_牧業人數,礦業及土石採取業人數,製造業人數,電力及燃氣供應業人數,用水供應及污染整治業人數,營建工程業人數,批發及零售業人數,運輸及倉儲業人數,住宿及餐飲業人數,出版_影音製作_傳播及資通訊服務業人數,金融及保險業人數,不動產業人數,專業_科學及技術服務業人數,支援服務業人數,公共行政及國防；強制性社會安全人數,教育業人數,醫療保健及社會工作服務業人數,藝術_娛樂及休閒服務業人數,其他服務業人數,就業率,農_林_漁_牧業比率,礦業及土石採取業比率,製造業比率,電力及燃氣供應業比率,用水供應及污染整治業比率,營建工程業比率,批發及零售業比率,運輸及倉儲業比率,住宿及餐飲業比率,出版_影音製作_傳播及資通訊服務業比率,金融及保險業比率,不動產業比率,專業_科學及技術服務業比率,支援服務業比率,公共行政及國防；強制性社會安全比率,教育業比率,醫療保健及社會工作服務業比率,藝術_娛樂及休閒服務業比率,其他服務業比率,正在接受職業訓練人數,正在軍中服役人數,需要工作而未找到人數,補習或準備升學人數,健康不良在家休養人數,準備出國人數,其他人數,正在接受職業訓練比率,正在軍中服役比率,需要工作而未找到比率,補習或準備升學比率,健康不良在家休養比率,準備出國比率,其他比率
私立,專業群科,設計群,5821,340,86,4061,463,4,9,4,6,1,1,18,38,3,86.48,5.84,1.48,69.76,7.95,0.07,0.15,0.07,0.1,0.02,0.02,0.31,0.65,0.05,4,1,35,6,1,15,52,6,128,8,7,5,58,18,41,5,4,47,44,8.33,0.07,0.02,0.6,0.1,0.02,0.26,0.89,0.1,2.2,0.14,0.12,0.09,1.0,0.31,0.7,0.09,0.07,0.81,0.76,25,54,66,66,14,10,15,0.43,0.93,1.13,1.13,0.24,0.17,0.26
私立,專業群科,食品群,170,1,5,65,37,0,0,0,0,0,0,12,0,0,70.59,0.59,2.94,38.24,21.76,0.0,0.0,0.0,0.0,0.0,0.0,7.06,0.0,0.0,0,0,12,0,0,0,2,0,16,0,0,0,3,0,0,0,0,1,0,20.0,0.0,0.0,7.06,0.0,0.0,0.0,1.18,0.0,9.41,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.59,0.0,1,3,6,0,1,0,3,0.59,1.76,3.53,0.0,0.59,0.0,1.76
私立,專業群科,家政群,5505,200,81,2777,505,26,25,37,45,0,0,16,4,7,67.63,3.63,1.47,50.45,9.17,0.47,0.45,0.67,0.82,0.0,0.0,0.29,0.07,0.13,8,1,41,4,0,8,87,17,222,10,2,0,363,116,54,28,55,102,440,28.3,0.15,0.02,0.74,0.07,0.0,0.15,1.58,0.31,4.03,0.18,0.04,0.0,6.59,2.11,0.98,0.51,1.0,1.85,7.99,19,17,130,5,10,3,27,0.35,0.31,2.36,0.09,0.18,0.05,0.49
私立,專業群科,餐旅群,16745,626,410,8245,1658,88,56,49,54,17,1,73,13,16,67.52,3.74,2.45,49.24,9.9,0.53,0.33,0.29,0.32,0.1,0.01,0.44,0.08,0.1,58,8,152,27,6,83,249,104,2502,22,8,1,54,131,280,7,11,128,281,24.56,0.35,0.05,0.91,0.16,0.04,0.5,1.49,0.62,14.94,0.13,0.05,0.01,0.32,0.78,1.67,0.04,0.07,0.76,1.68,77,399,415,77,31,72,99,0.46,2.38,2.48,0.46,0.19,0.43,0.59
私立,專業群科,海事群,51,5,1,36,0,0,0,0,0,0,0,0,0,0,82.35,9.8,1.96,70.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,2,3.92,3.92,0.0,0.0,0.0,0.0,3.92
私立,專業群科,藝術群,2790,151,50,1710,237,9,4,12,1,0,2,13,14,0,78.96,5.41,1.79,61.29,8.49,0.32,0.14,0.43,0.04,0.0,0.07,0.47,0.5,0.0,1,0,8,2,1,6,35,3,123,17,3,2,19,20,29,3,3,45,43,13.01,0.04,0.0,0.29,0.07,0.04,0.22,1.25,0.11,4.41,0.61,0.11,0.07,0.68,0.72,1.04,0.11,0.11,1.61,1.54,22,41,36,68,6,23,13,0.79,1.47,1.29,2.44,0.22,0.82,0.47
私立,專業群科,服務群,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
私立,專業群科,其他(綜合),392,3,2,55,2,0,0,2,1,0,0,0,0,1,16.84,0.77,0.51,14.03,0.51,0.0,0.0,0.51,0.26,0.0,0.0,0.0,0.0,0.26,9,0,18,2,0,2,8,1,60,0,0,0,5,41,0,1,11,4,48,53.57,2.3,0.0,4.59,0.51,0.0,0.51,2.04,0.26,15.31,0.0,0.0,0.0,1.28,10.46,0.0,0.26,2.81,1.02,12.24,33,2,61,2,8,0,9,8.42,0.51,15.56,0.51,2.04,0.0,2.3
私立,綜合高中,學術學程,1196,203,86,721,38,0,0,0,0,2,5,20,36,0,92.89,16.97,7.19,60.28,3.18,0.0,0.0,0.0,0.0,0.17,0.42,1.67,3.01,0.0,0,0,1,0,0,1,3,0,10,1,0,0,0,0,2,1,0,1,3,1.92,0.0,0.0,0.08,0.0,0.0,0.08,0.25,0.0,0.84,0.08,0.0,0.0,0.0,0.0,0.17,0.08,0.0,0.08,0.25,5,6,1,46,0,3,1,0.42,0.5,0.08,3.85,0.0,0.25,0.08
私立,綜合高中,動力機械群,27,11,0,0,0,0,0,0,0,0,0,0,0,0,40.74,40.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,0,0,2,0,4,0,0,0,0,0,0,0,0,59.26,0.0,0.0,0.0,0.0,0.0,37.04,0.0,0.0,7.41,0.0,14.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
私立,綜合高中,電機與電子群,481,65,12,270,7,0,0,3,0,0,0,13,1,5,78.17,13.51,2.49,56.13,1.46,0.0,0.0,0.62,0.0,0.0,0.0,2.7,0.21,1.04,2,1,4,8,0,1,2,1,5,2,0,1,0,1,49,1,0,5,4,18.09,0.42,0.21,0.83,1.66,0.0,0.21,0.42,0.21,1.04,0.42,0.0,0.21,0.0,0.21,10.19,0.21,0.0,1.04,0.83,0,13,1,4,0,0,0,0.0,2.7,0.21,0.83,0.0,0.0,0.0
私立,綜合高中,化工群,160,31,0,129,0,0,0,0,0,0,0,0,0,0,100.0,19.38,0.0,80.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
私立,綜合高中,商業與管理群,861,64,41,628,27,0,4,0,0,0,0,12,1,0,90.24,7.43,4.76,72.94,3.14,0.0,0.46,0.0,0.0,0.0,0.0,1.39,0.12,0.0,0,0,0,1,0,1,2,1,13,3,1,0,6,0,13,0,3,5,16,7.55,0.0,0.0,0.0,0.12,0.0,0.12,0.23,0.12,1.51,0.35,0.12,0.0,0.7,0.0,1.51,0.0,0.35,0.58,1.86,1,10,1,4,1,1,1,0.12,1.16,0.12,0.46,0.12,0.12,0.12
私立,綜合高中,外語群,706,53,8,546,27,0,0,0,0,0,0,8,21,1,94.05,7.51,1.13,77.34,3.82,0.0,0.0,0.0,0.0,0.0,0.0,1.13,2.97,0.14,0,0,4,0,0,0,1,0,11,0,1,0,0,0,4,0,0,1,4,3.68,0.0,0.0,0.57,0.0,0.0,0.0,0.14,0.0,1.56,0.0,0.14,0.0,0.0,0.0,0.57,0.0,0.0,0.14,0.57,2,4,0,6,1,2,1,0.28,0.57,0.0,0.85,0.14,0.28,0.14
私立,綜合高中,設計群,386,13,5,317,9,0,0,0,0,0,0,3,4,0,90.93,3.37,1.3,82.12,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.78,1.04,0.0,0,0,1,0,0,2,1,0,3,2,0,0,3,2,9,0,0,1,0,6.22,0.0,0.0,0.26,0.0,0.0,0.52,0.26,0.0,0.78,0.52,0.0,0.0,0.78,0.52,2.33,0.0,0.0,0.26,0.0,0,2,1,5,0,0,2,0.0,0.52,0.26,1.3,0.0,0.0,0.52
私立,綜合高中,家政群,276,18,3,202,8,0,0,0,0,0,0,3,0,1,85.14,6.52,1.09,73.19,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.36,0,0,2,0,0,0,1,0,7,0,0,0,1,1,9,4,1,3,5,12.32,0.0,0.0,0.72,0.0,0.0,0.0,0.36,0.0,2.54,0.0,0.0,0.0,0.36,0.36,3.26,1.45,0.36,1.09,1.81,0,1,3,0,1,0,1,0.0,0.36,1.09,0.0,0.36,0.0,0.36
私立,綜合高中,餐旅群,760,47,8,462,34,1,0,0,0,0,0,7,1,2,73.95,6.18,1.05,60.79,4.47,0.13,0.0,0.0,0.0,0.0,0.0,0.92,0.13,0.26,1,0,2,0,0,1,5,0,44,0,0,0,1,16,75,1,0,7,7,21.05,0.13,0.0,0.26,0.0,0.0,0.13,0.66,0.0,5.79,0.0,0.0,0.0,0.13,2.11,9.87,0.13,0.0,0.92,0.92,0,14,16,1,1,3,2,0.0,1.84,2.11,0.13,0.13,0.39,0.26
私立,綜合高中,其他(綜合),156,1,1,96,12,0,0,0,0,0,0,1,0,0,71.15,0.64,0.64,61.54,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,2,0,0,1,0,0,0,1,16,0,0,0,0,5,2,0,0,1,3,19.87,1.28,0.0,0.0,0.64,0.0,0.0,0.0,0.64,10.26,0.0,0.0,0.0,0.0,3.21,1.28,0.0,0.0,0.64,1.92,0,7,3,1,1,0,1,0.0,4.49,1.92,0.64,0.64,0.0,0.64
私立,實用技能學程,機械群,113,3,6,14,14,0,0,0,0,0,0,0,0,0,32.74,2.65,5.31,12.39,12.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,38,2,0,4,3,2,4,0,0,0,0,0,3,5,0,0,0,55.75,0.88,0.88,33.63,1.77,0.0,3.54,2.65,1.77,3.54,0.0,0.0,0.0,0.0,0.0,2.65,4.42,0.0,0.0,0.0,5,4,3,0,0,0,0,4.42,3.54,2.65,0.0,0.0,0.0,0.0
私立,實用技能學程,動力機械群,1184,7,14,224,143,0,0,1,5,0,0,22,0,2,35.3,0.59,1.18,18.92,12.08,0.0,0.0,0.08,0.42,0.0,0.0,1.86,0.0,0.17,19,2,72,22,0,23,40,49,64,3,0,1,140,11,44,1,1,8,47,46.2,1.6,0.17,6.08,1.86,0.0,1.94,3.38,4.14,5.41,0.25,0.0,0.08,11.82,0.93,3.72,0.08,0.08,0.68,3.97,12,108,74,4,3,1,5,1.01,9.12,6.25,0.34,0.25,0.08,0.42
私立,實用技能學程,電機與電子群,601,11,5,194,89,1,1,0,4,0,0,8,0,0,52.08,1.83,0.83,32.28,14.81,0.17,0.17,0.0,0.67,0.0,0.0,1.33,0.0,0.0,8,0,29,16,1,18,10,1,31,6,0,3,25,3,26,1,2,1,28,34.78,1.33,0.0,4.83,2.66,0.17,3.0,1.66,0.17,5.16,1.0,0.0,0.5,4.16,0.5,4.33,0.17,0.33,0.17,4.66,1,40,22,1,0,2,9,0.17,6.66,3.66,0.17,0.0,0.33,1.5
私立,實用技能學程,商業與管理群,611,8,11,295,65,1,0,2,12,0,0,2,1,0,64.98,1.31,1.8,48.28,10.64,0.16,0.0,0.33,1.96,0.0,0.0,0.33,0.16,0.0,0,0,13,0,0,2,14,11,42,3,2,0,6,12,10,1,0,4,22,23.24,0.0,0.0,2.13,0.0,0.0,0.33,2.29,1.8,6.87,0.49,0.33,0.0,0.98,1.96,1.64,0.16,0.0,0.65,3.6,3,14,45,3,0,0,2,0.49,2.29,7.36,0.49,0.0,0.0,0.33
私立,實用技能學程,農業群,31,1,0,13,0,0,0,0,0,0,0,0,0,0,45.16,3.23,0.0,41.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,2,0,5,0,0,0,3,0,0,0,0,0,0,35.48,0.0,0.0,0.0,3.23,0.0,0.0,6.45,0.0,16.13,0.0,0.0,0.0,9.68,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,0,0,0,0,3.23,9.68,0.0,0.0,0.0,0.0,0.0
私立,實用技能學程,食品群,223,6,0,61,54,0,0,0,0,0,0,0,0,0,54.26,2.69,0.0,27.35,24.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,8,0,0,3,4,0,31,1,0,0,3,8,3,0,0,1,4,30.49,0.9,0.0,3.59,0.0,0.0,1.35,1.79,0.0,13.9,0.45,0.0,0.0,1.35,3.59,1.35,0.0,0.0,0.45,1.79,0,11,17,0,3,1,0,0.0,4.93,7.62,0.0,1.35,0.45,0.0
私立,實用技能學程,餐旅群,3080,49,23,1007,273,3,7,9,38,1,0,16,0,6,46.49,1.59,0.75,32.69,8.86,0.1,0.23,0.29,1.23,0.03,0.0,0.52,0.0,0.19,21,3,57,8,0,27,77,31,846,6,2,2,15,11,60,2,8,10,90,41.43,0.68,0.1,1.85,0.26,0.0,0.88,2.5,1.01,27.47,0.19,0.06,0.06,0.49,0.36,1.95,0.06,0.26,0.32,2.92,16,98,192,13,9,1,18,0.52,3.18,6.23,0.42,0.29,0.03,0.58
私立,實用技能學程,藝術群,46,0,0,30,0,2,0,0,0,0,0,0,0,0,69.57,0.0,0.0,65.22,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,2,0,0,3,1,26.09,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,4.35,0.0,0.0,0.0,6.52,0.0,4.35,0.0,0.0,6.52,2.17,1,0,1,0,0,0,0,2.17,0.0,2.17,0.0,0.0,0.0,0.0
私立,實用技能學程,美容造型群,969,4,4,229,58,19,1,7,12,0,0,1,1,0,34.67,0.41,0.41,23.63,5.99,1.96,0.1,0.72,1.24,0.0,0.0,0.1,0.1,0.0,1,0,10,3,0,2,37,8,88,7,5,0,53,0,16,1,1,68,214,53.04,0.1,0.0,1.03,0.31,0.0,0.21,3.82,0.83,9.08,0.72,0.52,0.0,5.47,0.0,1.65,0.1,0.1,7.02,22.08,19,7,75,7,5,0,5,1.96,0.72,7.74,0.72,0.52,0.0,0.52
私立,進修部,普通科,274,30,11,45,13,0,0,0,2,0,1,5,4,0,40.51,10.95,4.01,16.42,4.74,0.0,0.0,0.0,0.73,0.0,0.36,1.82,1.46,0.0,1,0,10,0,0,10,8,3,11,0,2,0,9,1,6,0,2,1,6,25.55,0.36,0.0,3.65,0.0,0.0,3.65,2.92,1.09,4.01,0.0,0.73,0.0,3.28,0.36,2.19,0.0,0.73,0.36,2.19,0,8,12,1,0,0,51,0.0,2.92,4.38,0.36,0.0,0.0,18.61
私立,進修部,機械群,87,0,3,1,13,0,0,0,0,0,0,0,0,0,19.54,0.0,3.45,1.15,14.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,20,0,0,1,7,3,5,0,0,0,0,4,2,0,1,1,1,52.87,1.15,0.0,22.99,0.0,0.0,1.15,8.05,3.45,5.75,0.0,0.0,0.0,0.0,4.6,2.3,0.0,1.15,1.15,1.15,0,9,6,0,0,0,0,0.0,10.34,6.9,0.0,0.0,0.0,0.0
私立,進修部,動力機械群,648,11,3,13,49,0,2,7,9,0,0,0,0,0,14.51,1.7,0.46,2.01,7.56,0.0,0.31,1.08,1.39,0.0,0.0,0.0,0.0,0.0,23,3,118,10,0,46,35,37,40,7,2,1,52,32,6,0,2,39,37,75.62,3.55,0.46,18.21,1.54,0.0,7.1,5.4,5.71,6.17,1.08,0.31,0.15,8.02,4.94,0.93,0.0,0.31,6.02,5.71,0,19,39,1,3,0,1,0.0,2.93,6.02,0.15,0.46,0.0,0.15
私立,進修部,電機與電子群,330,0,0,10,70,0,4,0,1,0,0,1,0,0,26.06,0.0,0.0,3.03,21.21,0.0,1.21,0.0,0.3,0.0,0.0,0.3,0.0,0.0,1,0,37,3,0,6,17,14,25,2,2,0,5,37,0,1,1,23,19,58.48,0.3,0.0,11.21,0.91,0.0,1.82,5.15,4.24,7.58,0.61,0.61,0.0,1.52,11.21,0.0,0.3,0.3,6.97,5.76,16,22,4,1,3,0,2,4.85,6.67,1.21,0.3,0.91,0.0,0.61
私立,進修部,商業與管理群,1290,10,19,115,123,1,8,2,53,0,0,3,0,0,25.89,0.78,1.47,8.91,9.53,0.08,0.62,0.16,4.11,0.0,0.0,0.23,0.0,0.0,18,4,67,24,2,29,101,43,145,16,19,5,40,17,14,4,14,56,77,53.88,1.4,0.31,5.19,1.86,0.16,2.25,7.83,3.33,11.24,1.24,1.47,0.39,3.1,1.32,1.09,0.31,1.09,4.34,5.97,4,51,80,15,10,7,57,0.31,3.95,6.2,1.16,0.78,0.54,4.42
私立,進修部,外語群,163,0,4,9,31,0,3,0,2,0,0,0,0,0,30.06,0.0,2.45,5.52,19.02,0.0,1.84,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,17,3,11,1,0,1,1,6,0,0,1,18,8,42.33,0.0,0.0,1.23,0.0,0.0,0.0,10.43,1.84,6.75,0.61,0.0,0.61,0.61,3.68,0.0,0.0,0.61,11.04,4.91,0,4,15,5,2,5,0,0.0,2.45,9.2,3.07,1.23,3.07,0.0
私立,進修部,設計群,369,0,0,32,75,3,0,2,21,0,0,2,0,0,36.59,0.0,0.0,8.67,20.33,0.81,0.0,0.54,5.69,0.0,0.0,0.54,0.0,0.0,4,0,18,3,0,11,24,3,32,3,5,0,2,12,3,6,1,17,21,44.72,1.08,0.0,4.88,0.81,0.0,2.98,6.5,0.81,8.67,0.81,1.36,0.0,0.54,3.25,0.81,1.63,0.27,4.61,5.69,0,2,19,0,0,2,5,0.0,0.54,5.15,0.0,0.0,0.54,1.36
私立,進修部,家政群,1114,0,2,72,215,0,1,2,43,0,0,0,0,0,30.07,0.0,0.18,6.46,19.3,0.0,0.09,0.18,3.86,0.0,0.0,0.0,0.0,0.0,5,2,13,2,0,8,34,6,72,11,2,2,194,9,5,2,2,75,186,56.55,0.45,0.18,1.17,0.18,0.0,0.72,3.05,0.54,6.46,0.99,0.18,0.18,17.41,0.81,0.45,0.18,0.18,6.73,16.7,7,9,55,2,3,0,13,0.63,0.81,4.94,0.18,0.27,0.0,1.17
私立,進修部,餐旅群,3202,11,12,124,413,6,5,39,208,0,1,9,0,0,25.86,0.34,0.37,3.87,12.9,0.19,0.16,1.22,6.5,0.0,0.03,0.28,0.0,0.0,38,4,222,23,8,84,206,84,725,13,17,8,43,49,27,3,17,144,173,58.96,1.19,0.12,6.93,0.72,0.25,2.62,6.43,2.62,22.64,0.41,0.53,0.25,1.34,1.53,0.84,0.09,0.53,4.5,5.4,19,78,160,9,13,0,49,0.59,2.44,5.0,0.28,0.41,0.0,1.53
私立,進修部,藝術群,103,0,1,9,23,0,0,0,0,0,0,0,0,0,32.04,0.0,0.97,8.74,22.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,3,0,0,4,8,1,12,0,0,0,7,0,0,0,0,16,0,50.49,0.97,0.0,2.91,0.0,0.0,3.88,7.77,0.97,11.65,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,15.53,0.0,0,3,10,1,0,0,1,0.0,2.91,9.71,0.97,0.0,0.0,0.97
