升公立大學日間部比率,升公立大學進修學士班比率,升私立大學日間部比率,升私立大學進修學士班比率,升公立二專日間部比率,升公立二專夜間部比率,升私立二專日間部比率,升私立二專夜間部比率,升警察大學比率,升警察專科學校比率,升軍事院校比率,赴國外_大陸就讀比率,升其他學校比率,就農_林_漁_牧業比率,就礦業及土石採取業比率,就製造業比率,就電力及燃氣供應業比率,就用水供應及污染整治業比率,就營造業比率,就批發及零售業比率,就運輸及倉儲業比率,就住宿及餐飲業比率,就資訊及通訊傳播業比率,就金融及保險業比率,就不動產業比率,就專業_科學及技術服務業比率,就支援服務業比率,就公共行政及國防；強制性社會安全比率,就教育服務業比率,就醫療保健及社會工作服務業比率,就藝術_娛樂及休閒服務業比率,就其他服務業比率,正在接受職業訓練比率,正在軍中服役比率,需要工作而未找到比率,補習或準備升學比率,健康不良在家休養比率,準備出國比率,其他比率
28.660409918708215,2.480350425752018,43.70628511599843,3.9152525467835932,0.21103921544903695,0.1136384788290869,0.12128002084087128,0.10871175473733821,0.1020669295477241,0.8242592833415368,0.8435044254774248,0.5065749018489771,0.06495474146928965,0.4968903540628541,0.04204912232808839,1.363665881051341,0.13321264198557306,0.019475035011257056,0.4492097041354461,0.8880769018600742,0.27253643506766484,2.504552824401621,0.11414257036829228,0.049460050944149604,0.020204524853926806,0.8563616575912794,0.5091398193564075,1.5366752659157703,0.04202649624645165,0.08803747645376972,0.60991808766964,1.901882997595705,0.28932361458882694,2.314480498569633,1.3098610380740394,1.643156682417294,0.126586021478139,0.05171017642973359,0.6778672279309216
26.488514520444703,5.7342147968145,43.70628511599843,4.502729334375728,0.24306413700359975,0.1136384788290869,0.16610457167473036,0.13774041153223102,0.010140124603751039,0.03217208370663696,0.9151210590231449,0.11521460168308541,0.06495474146928965,0.4968903540628541,0.04204912232808839,2.8809996528060995,0.13321264198557306,0.02035765897119667,0.4492097041354461,0.8880769018600742,0.27253643506766484,2.504552824401621,0.11414257036829228,0.05891975352048739,0.027284209352156853,0.8563616575912794,0.5091398193564075,1.5366752659157703,0.04202649624645165,0.08803747645376972,0.60991808766964,1.901882997595705,0.33623741768814835,2.9228259940659598,1.326925931889798,0.9039389160210595,0.126586021478139,0.058808212922838395,0.6778672279309216
26.316930210432577,4.041451457910836,43.411184013703405,5.455292447357184,0.21103921544903695,0.1136384788290869,0.16610457167473036,0.3380855263754256,0.00675995573908528,0.03217208370663696,1.7930647909458044,0.11521460168308541,0.07727069489716443,1.016261929873281,0.0773967975421023,3.0831198765895467,0.1714938453611688,0.017788055450886537,1.309555119321767,1.2945412598989543,0.7064864034593253,2.504552824401621,0.11414257036829228,0.05891975352048739,0.020204524853926806,2.3319617683268197,0.5091398193564075,3.476484779133329,0.04202649624645165,0.08803747645376972,0.60991808766964,4.503837379815173,0.28932361458882694,5.805748506830588,2.090254297060207,0.9039389160210595,0.13578551630196523,0.055837833906247344,0.6778672279309216
26.488514520444703,2.798537830233341,43.70628511599843,4.018803346685622,0.21103921544903695,0.1136384788290869,0.16610457167473036,0.13774041153223102,0.009086383067808587,0.036497001164510774,1.1156092026159437,0.11521460168308541,0.13695272502791492,0.4968903540628541,0.13051551743816095,1.363665881051341,0.1487255515146348,0.02284852116255453,0.4492097041354461,0.8880769018600742,0.27253643506766484,2.504552824401621,0.12499910938484408,0.05891975352048739,0.020204524853926806,1.059545823516079,0.5091398193564075,1.5366752659157703,0.04202649624645165,0.08803747645376972,0.60991808766964,1.901882997595705,0.29460118530401563,2.9969751823546544,1.326925931889798,0.9039389160210595,0.126586021478139,0.058808212922838395,0.6778672279309216
32.49652159581195,2.798537830233341,43.70628511599843,4.018803346685622,0.20778176481702895,0.1136384788290869,0.16610457167473036,0.13774041153223102,0.010140124603751039,0.03217208370663696,0.7453452289637797,0.11521460168308541,0.06495474146928965,0.4968903540628541,0.04204912232808839,1.363665881051341,0.13321264198557306,0.02035765897119667,0.4492097041354461,0.8880769018600742,0.27253643506766484,2.504552824401621,0.11414257036829228,0.05891975352048739,0.020204524853926806,0.8563616575912794,0.5091398193564075,1.5366752659157703,0.04202649624645165,0.08803747645376972,0.60991808766964,1.901882997595705,0.28932361458882694,2.314480498569633,1.326925931889798,0.9039389160210595,0.126586021478139,0.058808212922838395,0.6778672279309216
27.193702809008805,2.798537830233341,43.70628511599843,4.030696109023063,1.0261934274186628,0.1136384788290869,0.16610457167473036,0.13774041153223102,0.010140124603751039,0.03217208370663696,0.7743350320224538,0.11521460168308541,0.06495474146928965,0.4968903540628541,0.043526833016913694,1.363665881051341,0.13321264198557306,0.027506690838377677,0.5169702111175943,0.8880769018600742,0.27253643506766484,2.504552824401621,0.11414257036829228,0.05891975352048739,0.020204524853926806,0.8563616575912794,0.5091398193564075,1.5366752659157703,0.04075597551290897,0.08803747645376972,0.60991808766964,2.0528395701967206,0.28932361458882694,2.314480498569633,1.326925931889798,1.1394960423624718,0.12464807135996969,0.058808212922838395,0.6778672279309216
26.488514520444703,3.1880124978088413,44.18679188320202,4.018803346685622,0.21103921544903695,0.11365624847817472,0.16610457167473036,0.13774041153223102,0.010140124603751039,0.03217208370663696,0.7453452289637797,0.11521460168308541,0.06495474146928965,0.4968903540628541,0.04204912232808839,1.363665881051341,0.13321264198557306,0.02035765897119667,0.4492097041354461,0.8880769018600742,0.27253643506766484,2.504552824401621,0.11414257036829228,0.0687855091437674,0.020204524853926806,0.8563616575912794,0.5091398193564075,1.5366752659157703,0.053921366178928634,0.10497071649465063,0.60991808766964,1.901882997595705,0.28932361458882694,2.314480498569633,1.326925931889798,0.9039389160210595,0.1258861027409845,0.08299134554960376,0.6778672279309216
26.488514520444703,2.798537830233341,45.84634405795955,4.018803346685622,0.21103921544903695,0.1136384788290869,0.16610457167473036,0.13774041153223102,0.010140124603751039,0.03217208370663696,0.7453452289637797,0.2865923667426124,0.06495474146928965,0.4605542399432364,0.04204912232808839,1.363665881051341,0.13321264198557306,0.02035765897119667,0.4492097041354461,0.8880769018600742,0.27253643506766484,2.504552824401621,0.11414257036829228,0.05891975352048739,0.020204524853926806,0.8563616575912794,0.5091398193564075,1.5366752659157703,0.04202649624645165,0.08803747645376972,0.60991808766964,1.901882997595705,0.28932361458882694,2.0346542909103142,1.326925931889798,0.8817505807866373,0.126586021478139,0.10698189799916265,0.6778672279309216
22.99947009268094,2.798537830233341,53.387276981995036,4.018803346685622,0.21103921544903695,0.1136384788290869,0.16610457167473036,0.13774041153223102,0.010140124603751039,0.03217208370663696,0.7453452289637797,0.11521460168308541,0.06495474146928965,0.4968903540628541,0.04204912232808839,1.363665881051341,0.13321264198557306,0.02035765897119667,0.4492097041354461,0.8880769018600742,0.27253643506766484,2.504552824401621,0.16024350532840775,0.05891975352048739,0.021210266472925378,0.8563616575912794,0.5091398193564075,1.395474198387984,0.05079732938472629,0.08803747645376972,0.60991808766964,1.901882997595705,0.28932361458882694,2.314480498569633,1.326925931889798,0.9039389160210595,0.126586021478139,0.05998290389596123,0.6778672279309216
35.34828603644044,2.8971980666809616,43.70628511599843,4.018803346685622,0.6605332549289734,0.1136384788290869,0.16610457167473036,0.13774041153223102,0.010140124603751039,0.03321521375506182,0.7453452289637797,0.11521460168308541,0.06495474146928965,1.4885340426022713,0.04204912232808839,1.363665881051341,0.13321264198557306,0.019290417947497904,0.4492097041354461,0.8880769018600742,0.27253643506766484,2.504552824401621,0.11414257036829228,0.06763386633113594,0.020204524853926806,0.8563616575912794,0.5091398193564075,1.7001962609421957,0.04202649624645165,0.10419321788287257,0.60991808766964,1.901882997595705,0.28932361458882694,2.314480498569633,1.326925931889798,1.2615804388902945,0.126586021478139,0.058808212922838395,0.6778672279309216
