升公立大學日間部比率,升公立大學進修學士班比率,升私立大學日間部比率,升私立大學進修學士班比率,升公立二專日間部比率,升公立二專夜間部比率,升私立二專日間部比率,升私立二專夜間部比率,升警察大學比率,升警察專科學校比率,升軍事院校比率,赴國外_大陸就讀比率,升其他學校比率,就農_林_漁_牧業比率,就礦業及土石採取業比率,就製造業比率,就電力及燃氣供應業比率,就用水供應及污染整治業比率,就營造業比率,就批發及零售業比率,就運輸及倉儲業比率,就住宿及餐飲業比率,就資訊及通訊傳播業比率,就金融及保險業比率,就不動產業比率,就專業_科學及技術服務業比率,就支援服務業比率,就公共行政及國防；強制性社會安全比率,就教育服務業比率,就醫療保健及社會工作服務業比率,就藝術_娛樂及休閒服務業比率,就其他服務業比率,正在接受職業訓練比率,正在軍中服役比率,需要工作而未找到比率,補習或準備升學比率,健康不良在家休養比率,準備出國比率,其他比率,年份_102,年份_103,年份_104,年份_105,年份_106,年份_107,年份_108,年份_109,年份_110,設立別_國立,設立別_私立,設立別_縣市立,學程別_實用技能學程,學程別_專業群科,學程別_普通科,學程別_綜合高中,學程別_職業科,學程別_進修部,群科別_其他(綜合),群科別_動力機械群,群科別_化工群,群科別_商業群,群科別_商業與管理群,群科別_土木與建築群,群科別_外語群,群科別_學術學程,群科別_學術群,群科別_家政群,群科別_普通科,群科別_服務群,群科別_機械群,群科別_水產群,群科別_海事群,群科別_無,群科別_綜合,群科別_美容造型群,群科別_藝術群,群科別_設計群,群科別_農業群,群科別_電機與電子群,群科別_食品群,群科別_餐旅群
4.68,0.0,70.86,3.24,2.16,0.0,0.0,0.0,0.0,0.0,1.44,0.36,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.72,0.0,4.32,0.0,0.0,0.0,0.0,1.08,0.36,0.36,0.0,0.0,1.8,0.72,3.24,1.08,0.36,0.0,0.0,0.72,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0.0,5.06,8.86,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,1.27,0.0,25.32,0.0,0.0,1.27,6.33,0.0,7.59,7.59,0.0,0.0,2.53,2.53,0.0,0.0,0.0,0.0,2.53,0.0,22.78,0.0,0.0,0.0,0.0,2.53,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.79,0.53,14.65,3.68,0.88,0.0,0.0,2.11,0.0,0.0,0.61,0.0,0.0,2.46,0.35,9.91,0.35,0.18,3.25,3.25,4.91,4.56,0.35,0.0,0.0,11.14,0.79,1.32,0.09,0.09,2.28,9.91,0.09,11.75,3.95,1.05,0.26,0.0,3.07,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.09,1.24,35.3,17.42,0.0,0.0,0.31,0.47,0.0,0.0,0.93,0.16,1.56,2.18,0.62,10.11,0.78,0.0,1.71,2.18,0.31,2.33,0.16,0.0,0.0,0.47,0.62,3.11,0.0,0.0,0.16,2.49,0.0,6.53,4.98,0.0,0.47,0.0,2.18,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,47.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.03,1.33,35.15,10.1,1.4,1.25,0.44,1.92,0.0,0.0,0.29,0.15,0.0,0.22,0.0,3.1,0.52,0.22,0.59,5.97,1.18,5.45,3.17,0.22,0.07,1.11,1.47,0.88,0.15,0.52,0.88,5.82,0.07,6.12,3.83,0.37,0.52,0.07,1.99,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.13,0.0,44.79,7.29,0.0,0.0,0.0,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,1.04,0.0,3.13,3.13,0.0,10.42,0.0,0.0,1.04,3.13,0.0,0.0,0.0,0.0,0.0,6.25,0.0,2.08,9.38,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.71,0.0,27.14,17.14,0.71,0.71,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,6.43,0.71,0.0,1.43,1.43,0.71,13.57,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.71,0.71,19.29,0.0,0.0,0.71,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.08,0.48,27.05,11.94,0.11,0.3,0.19,1.77,0.0,0.0,0.59,0.0,0.11,0.81,0.0,3.71,0.4,0.08,1.45,3.17,0.94,20.17,0.16,0.24,0.05,0.81,0.78,0.83,0.03,0.05,1.91,5.92,0.27,5.06,5.62,0.35,0.27,0.05,1.56,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.38,0.26,22.41,9.16,0.07,0.26,1.12,1.91,0.13,0.0,0.07,0.0,0.86,0.07,0.0,2.97,0.2,0.0,0.26,2.18,0.73,7.38,0.53,0.2,0.0,14.24,1.38,0.86,0.07,0.0,3.76,15.1,1.38,1.45,6.06,0.73,0.53,0.0,1.52,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
