設立別,學程別,群科別,畢業生人數,公立大學日間部人數,公立大學進修學士班人數,私立大學日間部人數,私立大學進修學士班人數,公立二專日間部人數,公立二專進修(夜間)部人數,私立二專日間部人數,私立二專進修(夜間)部人數,警察大學人數,警察專科學校人數,軍事院校人數,赴國外_大陸就讀人數,其他學校人數,"升學率
",公立大學日間部比率,公立大學進修學士班比率,私立大學日間部比率,私立大學進修學士班比率,公立二專日間部比率,公立二專進修(夜間)部比率,私立二專日間部比率,私立二專進修(夜間)部比率,警察大學比率,警察專科學校比率,軍事院校比率,赴國外_大陸就讀比率,其他學校比率
國立,綜合高中,外語群,304,63,2,207,6,0,0,1,0,0,0,4,10,0,96.3815789473684,20.7236842105263,0.657894736842105,68.0921052631579,1.97368421052632,0,0,0.328947368421053,0,0,0,1.31578947368421,3.28947368421053,0
國立,綜合高中,設計群,393,58,2,292,13,1,0,0,0,0,0,5,0,0,94.4020356234097,14.7582697201018,0.508905852417303,74.3002544529262,3.30788804071247,0.254452926208651,0,0,0,0,0,1.27226463104326,0,0
國立,綜合高中,農業群,106,59,2,30,1,0,0,0,0,0,0,1,0,0,87.7358490566038,55.6603773584906,1.88679245283019,28.3018867924528,0.943396226415094,0,0,0,0,0,0,0.943396226415094,0,0
國立,綜合高中,食品群,180,55,3,104,2,0,0,0,0,0,0,1,0,0,91.6666666666667,30.5555555555556,1.66666666666667,57.7777777777778,1.11111111111111,0,0,0,0,0,0,0.555555555555556,0,0
國立,綜合高中,家政群,92,3,0,64,6,0,0,0,0,0,0,1,0,0,80.4347826086957,3.26086956521739,0,69.5652173913043,6.52173913043478,0,0,0,0,0,0,1.08695652173913,0,0
國立,綜合高中,餐旅群,556,84,13,339,5,11,2,0,1,0,0,8,0,0,83.273381294964,15.1079136690647,2.33812949640288,60.9712230215827,0.899280575539568,1.97841726618705,0.359712230215827,0,0.179856115107914,0,0,1.43884892086331,0,0
國立,綜合高中,水產群,47,17,0,16,0,0,0,0,0,0,0,0,0,0,70.2127659574468,36.1702127659574,0,34.0425531914894,0,0,0,0,0,0,0,0,0,0
國立,綜合高中,海事群,9,6,1,2,0,0,0,0,0,0,0,0,0,0,100,66.6666666666667,11.1111111111111,22.2222222222222,0,0,0,0,0,0,0,0,0,0
國立,綜合高中,藝術群,10,1,0,4,0,0,0,0,0,0,0,0,0,0,50,10,0,40,0,0,0,0,0,0,0,0,0,0
國立,綜合高中,綜合,42,1,0,29,5,0,0,0,0,0,0,0,0,0,83.3333333333333,2.38095238095238,0,69.0476190476191,11.9047619047619,0,0,0,0,0,0,0,0,0
國立,實用技能學程,機械群,521,28,50,141,63,0,1,0,9,1,2,8,0,0,58.1573896353167,5.3742802303263,9.59692898272553,27.063339731286,12.0921305182342,0,0.191938579654511,0,1.7274472168906,0.191938579654511,0.383877159309021,1.53550863723608,0,0
國立,實用技能學程,動力機械群,165,5,8,21,18,0,0,0,0,0,0,3,0,0,33.3333333333333,3.03030303030303,4.84848484848485,12.7272727272727,10.9090909090909,0,0,0,0,0,0,1.81818181818182,0,0
國立,實用技能學程,電機與電子群,400,15,19,116,65,0,0,0,1,0,0,9,1,0,56.5,3.75,4.75,29,16.25,0,0,0,0.25,0,0,2.25,0.25,0
國立,實用技能學程,土木與建築群,104,5,0,57,17,1,0,0,0,0,0,1,0,0,77.8846153846154,4.80769230769231,0,54.8076923076923,16.3461538461538,0.961538461538462,0,0,0,0,0,0.961538461538462,0,0
國立,實用技能學程,商業與管理群,576,23,20,234,50,4,2,2,1,0,1,2,1,1,59.2013888888889,3.99305555555556,3.47222222222222,40.625,8.68055555555556,0.694444444444444,0.347222222222222,0.347222222222222,0.173611111111111,0,0.173611111111111,0.347222222222222,0.173611111111111,0.173611111111111
國立,實用技能學程,設計群,160,7,1,79,10,0,0,0,0,0,0,0,0,0,60.625,4.375,0.625,49.375,6.25,0,0,0,0,0,0,0,0,0
國立,實用技能學程,農業群,178,7,9,82,25,3,1,1,0,0,0,2,0,0,73.0337078651685,3.93258426966292,5.0561797752809,46.0674157303371,14.0449438202247,1.68539325842697,0.561797752808989,0.561797752808989,0,0,0,1.12359550561798,0,0
國立,實用技能學程,食品群,270,14,4,84,30,0,0,0,0,0,0,3,1,0,50.3703703703704,5.18518518518519,1.48148148148148,31.1111111111111,11.1111111111111,0,0,0,0,0,0,1.11111111111111,0.37037037037037,0
國立,實用技能學程,餐旅群,466,10,14,161,86,3,1,2,5,0,0,0,0,0,60.5150214592275,2.14592274678112,3.00429184549356,34.549356223176,18.4549356223176,0.643776824034335,0.214592274678112,0.429184549356223,1.07296137339056,0,0,0,0,0
國立,實用技能學程,水產群,30,6,0,0,0,0,0,0,0,0,0,1,0,0,23.3333333333333,20,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0
國立,實用技能學程,海事群,46,6,0,2,0,0,0,0,0,0,0,0,0,5,28.2608695652174,13.0434782608696,0,4.34782608695652,0,0,0,0,0,0,0,0,0,10.8695652173913
國立,實用技能學程,美容造型群,174,2,2,57,14,0,2,0,0,0,0,0,0,0,44.2528735632184,1.14942528735632,1.14942528735632,32.7586206896552,8.04597701149425,0,1.14942528735632,0,0,0,0,0,0,0
國立,進修部(學校),普通科,146,13,1,50,24,0,0,0,0,0,0,0,2,0,61.6438356164384,8.9041095890411,0.684931506849315,34.2465753424658,16.4383561643836,0,0,0,0,0,0,0,1.36986301369863,0
國立,進修部(學校),機械群,598,13,25,86,94,0,1,1,4,1,0,2,0,2,38.2943143812709,2.17391304347826,4.18060200668896,14.38127090301,15.7190635451505,0,0.167224080267559,0.167224080267559,0.668896321070234,0.167224080267559,0,0.334448160535117,0,0.334448160535117
國立,進修部(學校),動力機械群,158,4,2,15,29,0,1,0,2,0,0,1,0,0,34.1772151898734,2.53164556962025,1.26582278481013,9.49367088607595,18.3544303797468,0,0.632911392405063,0,1.26582278481013,0,0,0.632911392405063,0,0
國立,進修部(學校),電機與電子群,634,10,26,76,74,2,9,0,8,0,0,1,0,0,32.4921135646688,1.57728706624606,4.10094637223975,11.98738170347,11.6719242902208,0.315457413249211,1.41955835962145,0,1.26182965299685,0,0,0.157728706624606,0,0
國立,進修部(學校),化工群,77,4,2,5,26,0,0,0,0,0,0,0,0,0,48.0519480519481,5.1948051948052,2.5974025974026,6.49350649350649,33.7662337662338,0,0,0,0,0,0,0,0,0
國立,進修部(學校),土木與建築群,79,2,2,1,6,0,0,0,2,0,0,0,0,0,16.4556962025316,2.53164556962025,2.53164556962025,1.26582278481013,7.59493670886076,0,0,0,2.53164556962025,0,0,0,0,0
國立,進修部(學校),商業與管理群,1562,41,114,212,193,4,47,19,30,0,0,6,0,13,43.4699103713188,2.62483994878361,7.29833546734955,13.5723431498079,12.3559539052497,0.256081946222791,3.0089628681178,1.21638924455826,1.92061459667093,0,0,0.384122919334187,0,0.832266325224072
國立,進修部(學校),外語群,18,0,2,1,11,0,0,0,0,0,0,0,0,0,77.7777777777778,0,11.1111111111111,5.55555555555556,61.1111111111111,0,0,0,0,0,0,0,0,0
國立,進修部(學校),設計群,172,1,3,38,26,0,0,0,1,0,0,1,0,0,40.6976744186047,0.581395348837209,1.74418604651163,22.093023255814,15.1162790697674,0,0,0,0.581395348837209,0,0,0.581395348837209,0,0
國立,進修部(學校),農業群,66,1,2,10,15,0,0,0,0,0,0,0,0,0,42.4242424242424,1.51515151515152,3.03030303030303,15.1515151515152,22.7272727272727,0,0,0,0,0,0,0,0,0
國立,進修部(學校),食品群,289,1,13,21,42,0,1,4,9,0,0,0,0,0,31.4878892733564,0.346020761245675,4.49826989619377,7.26643598615917,14.5328719723183,0,0.346020761245675,1.3840830449827,3.11418685121107,0,0,0,0,0
國立,進修部(學校),家政群,245,1,7,37,29,0,5,0,4,0,0,0,0,0,33.8775510204082,0.408163265306122,2.85714285714286,15.1020408163265,11.8367346938776,0,2.04081632653061,0,1.63265306122449,0,0,0,0,0
國立,進修部(學校),餐旅群,165,0,2,31,46,0,0,0,0,1,0,1,0,0,49.0909090909091,0,1.21212121212121,18.7878787878788,27.8787878787879,0,0,0,0,0.606060606060606,0,0.606060606060606,0,0
縣市立,普通科,普通科,40267,15154,145,22545,181,2,0,9,2,22,244,324,269,14,96.6324782079619,37.6337944222316,0.360096356818238,55.9887749273599,0.44949959023518,0.004966846300941,0,0.022350808354236,0.004966846300941,0.054635309310353,0.605955248714829,0.804629100752477,0.668040827476594,0.034767924106589
縣市立,專業群(職業)科,機械群,1791,655,53,899,41,3,0,0,0,0,0,5,3,0,92.6298157453936,36.571747627024,2.95924064768286,50.1954215522055,2.2892238972641,0.16750418760469,0,0,0,0,0,0.279173646007817,0.16750418760469,0
縣市立,專業群(職業)科,動力機械群,582,191,18,240,22,6,0,0,0,0,0,7,1,15,85.9106529209622,32.8178694158076,3.09278350515464,41.2371134020619,3.78006872852234,1.03092783505155,0,0,0,0,0,1.20274914089347,0.171821305841924,2.57731958762887
縣市立,專業群(職業)科,電機與電子群,2855,1269,60,1224,24,5,0,1,0,0,3,26,1,16,92.0840630472855,44.4483362521891,2.1015761821366,42.8721541155867,0.840630472854641,0.175131348511384,0,0.035026269702277,0,0,0.10507880910683,0.910683012259194,0.035026269702277,0.560420315236427
縣市立,專業群(職業)科,化工群,235,138,6,75,0,0,0,0,0,0,0,1,0,0,93.6170212765957,58.7234042553192,2.5531914893617,31.9148936170213,0,0,0,0,0,0,0,0.425531914893617,0,0
縣市立,專業群(職業)科,土木與建築群,467,239,12,170,6,7,0,0,0,0,0,1,0,0,93.1477516059957,51.1777301927195,2.56959314775161,36.4025695931477,1.2847965738758,1.49892933618844,0,0,0,0,0,0.214132762312634,0,0
縣市立,專業群(職業)科,商業與管理群,2631,944,116,1373,53,1,1,0,0,0,0,10,2,1,95.0589129608514,35.8798935765869,4.40896997339415,52.1854808057773,2.01444317749905,0.038008361839605,0.038008361839605,0,0,0,0,0.380083618396047,0.076016723679209,0.038008361839605
縣市立,專業群(職業)科,外語群,501,188,3,264,13,1,1,0,0,0,0,0,2,0,94.2115768463074,37.5249500998004,0.598802395209581,52.6946107784431,2.59481037924152,0.199600798403194,0.199600798403194,0,0,0,0,0,0.399201596806387,0
縣市立,專業群(職業)科,設計群,1202,255,13,859,21,0,0,0,0,0,0,2,2,0,95.8402662229617,21.2146422628952,1.08153078202995,71.4642262895175,1.74708818635607,0,0,0,0,0,0,0.166389351081531,0.166389351081531,0
縣市立,專業群(職業)科,農業群,145,58,1,68,0,2,0,0,0,0,0,0,0,0,88.9655172413793,40,0.689655172413793,46.8965517241379,0,1.37931034482759,0,0,0,0,0,0,0,0
縣市立,專業群(職業)科,食品群,71,55,0,14,0,0,0,0,0,0,0,0,0,0,97.1830985915493,77.4647887323944,0,19.7183098591549,0,0,0,0,0,0,0,0,0,0
縣市立,專業群(職業)科,家政群,148,44,0,93,1,0,0,0,0,0,0,2,0,0,94.5945945945946,29.7297297297297,0,62.8378378378378,0.675675675675676,0,0,0,0,0,0,1.35135135135135,0,0
縣市立,專業群(職業)科,餐旅群,225,88,3,113,0,0,0,0,0,0,1,1,0,0,91.5555555555556,39.1111111111111,1.33333333333333,50.2222222222222,0,0,0,0,0,0,0.444444444444444,0.444444444444444,0,0
縣市立,專業群(職業)科,藝術群,74,4,2,55,1,10,0,0,0,0,0,0,0,0,97.2972972972973,5.40540540540541,2.7027027027027,74.3243243243243,1.35135135135135,13.5135135135135,0,0,0,0,0,0,0,0
縣市立,專業群(職業)科,綜合,259,0,0,33,0,0,0,0,0,0,0,0,0,0,12.7413127413127,0,0,12.7413127413127,0,0,0,0,0,0,0,0,0,0
縣市立,綜合高中,學術群,2149,490,6,1537,17,0,0,0,0,1,6,16,2,0,96.5565379246161,22.8013029315961,0.27919962773383,71.5216379711494,0.791065611912517,0,0,0,0,0.046533271288972,0.27919962773383,0.744532340623546,0.093066542577943,0
縣市立,綜合高中,機械群,44,22,0,20,0,0,0,0,0,0,0,0,1,0,97.7272727272727,50,0,45.4545454545455,0,0,0,0,0,0,0,0,2.27272727272727,0
縣市立,綜合高中,電機與電子群,181,86,5,73,0,0,0,0,0,0,0,1,0,0,91.1602209944751,47.5138121546961,2.76243093922652,40.3314917127072,0,0,0,0,0,0,0,0.552486187845304,0,0
縣市立,綜合高中,化工群,92,46,1,42,0,0,0,0,0,0,0,0,0,0,96.7391304347826,50,1.08695652173913,45.6521739130435,0,0,0,0,0,0,0,0,0,0
縣市立,綜合高中,土木與建築群,118,65,0,41,0,3,0,0,0,0,0,2,0,0,94.0677966101695,55.0847457627119,0,34.7457627118644,0,2.54237288135593,0,0,0,0,0,1.69491525423729,0,0
縣市立,綜合高中,商業與管理群,569,141,20,356,2,0,1,0,2,0,1,6,0,0,92.9701230228471,24.780316344464,3.51493848857645,62.5659050966608,0.351493848857645,0,0.175746924428823,0,0.351493848857645,0,0.175746924428823,1.05448154657294,0,0
縣市立,綜合高中,外語群,55,12,0,40,0,0,0,0,0,0,0,2,0,0,98.1818181818182,21.8181818181818,0,72.7272727272727,0,0,0,0,0,0,0,3.63636363636364,0,0
縣市立,綜合高中,設計群,195,13,8,154,3,0,0,0,0,0,0,2,0,0,92.3076923076923,6.66666666666667,4.1025641025641,78.974358974359,1.53846153846154,0,0,0,0,0,0,1.02564102564103,0,0
縣市立,綜合高中,農業群,19,12,4,3,0,0,0,0,0,0,0,0,0,0,100,63.1578947368421,21.0526315789474,15.7894736842105,0,0,0,0,0,0,0,0,0,0
縣市立,綜合高中,家政群,40,11,0,29,0,0,0,0,0,0,0,0,0,0,100,27.5,0,72.5,0,0,0,0,0,0,0,0,0,0
縣市立,綜合高中,餐旅群,144,9,10,87,6,0,0,0,0,0,0,2,0,0,79.1666666666667,6.25,6.94444444444444,60.4166666666667,4.16666666666667,0,0,0,0,0,0,1.38888888888889,0,0
縣市立,綜合高中,綜合,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
縣市立,實用技能學程,機械群,57,2,0,30,6,0,0,0,0,0,0,0,0,0,66.6666666666667,3.50877192982456,0,52.6315789473684,10.5263157894737,0,0,0,0,0,0,0,0,0
縣市立,實用技能學程,動力機械群,63,2,1,13,31,0,0,0,0,0,0,0,0,0,74.6031746031746,3.17460317460317,1.58730158730159,20.6349206349206,49.2063492063492,0,0,0,0,0,0,0,0,0
縣市立,實用技能學程,電機與電子群,60,3,3,11,2,0,0,0,0,0,0,0,0,0,31.6666666666667,5,5,18.3333333333333,3.33333333333333,0,0,0,0,0,0,0,0,0
縣市立,實用技能學程,商業與管理群,58,2,6,7,7,0,0,0,0,0,0,0,0,0,37.9310344827586,3.44827586206897,10.3448275862069,12.0689655172414,12.0689655172414,0,0,0,0,0,0,0,0,0
縣市立,實用技能學程,餐旅群,25,0,0,12,3,0,0,0,0,0,0,0,0,0,60,0,0,48,12,0,0,0,0,0,0,0,0,0
縣市立,實用技能學程,美容造型群,29,2,0,19,4,1,0,0,0,0,0,0,0,0,89.6551724137931,6.89655172413793,0,65.5172413793104,13.7931034482759,3.44827586206897,0,0,0,0,0,0,0,0
縣市立,進修部(學校),普通科,382,12,0,13,24,0,11,0,1,0,0,0,1,2,16.7539267015707,3.1413612565445,0,3.40314136125654,6.28272251308901,0,2.87958115183246,0,0.261780104712042,0,0,0,0.261780104712042,0.523560209424084
縣市立,進修部(學校),機械群,356,16,16,97,85,5,0,0,0,0,0,2,0,0,62.0786516853933,4.49438202247191,4.49438202247191,27.247191011236,23.876404494382,1.40449438202247,0,0,0,0,0,0.561797752808989,0,0
縣市立,進修部(學校),動力機械群,119,5,20,29,27,0,0,0,0,0,0,0,0,0,68.0672268907563,4.20168067226891,16.8067226890756,24.3697478991597,22.6890756302521,0,0,0,0,0,0,0,0,0
縣市立,進修部(學校),電機與電子群,395,14,37,106,62,1,0,0,0,0,0,1,0,0,55.9493670886076,3.54430379746835,9.36708860759494,26.8354430379747,15.6962025316456,0.253164556962025,0,0,0,0,0,0.253164556962025,0,0
縣市立,進修部(學校),化工群,21,1,4,5,0,0,0,0,0,0,0,0,0,0,47.6190476190476,4.76190476190476,19.047619047619,23.8095238095238,0,0,0,0,0,0,0,0,0,0
縣市立,進修部(學校),土木與建築群,68,5,18,26,7,0,0,0,1,0,0,2,0,0,86.7647058823529,7.35294117647059,26.4705882352941,38.2352941176471,10.2941176470588,0,0,0,1.47058823529412,0,0,2.94117647058824,0,0
縣市立,進修部(學校),商業與管理群,417,19,51,143,71,4,0,1,1,0,0,0,0,0,69.5443645083933,4.55635491606715,12.2302158273381,34.2925659472422,17.0263788968825,0.959232613908873,0,0.239808153477218,0.239808153477218,0,0,0,0,0
縣市立,進修部(學校),外語群,50,5,1,34,2,0,0,0,0,0,0,0,0,0,84,10,2,68,4,0,0,0,0,0,0,0,0,0
縣市立,進修部(學校),設計群,135,3,19,44,30,0,0,0,0,0,0,0,0,0,71.1111111111111,2.22222222222222,14.0740740740741,32.5925925925926,22.2222222222222,0,0,0,0,0,0,0,0,0
縣市立,進修部(學校),餐旅群,35,0,0,16,9,0,0,0,0,0,0,0,0,0,71.4285714285714,0,0,45.7142857142857,25.7142857142857,0,0,0,0,0,0,0,0,0
私立,普通科,普通科,24285,5806,123,16215,309,4,12,11,13,22,127,275,638,7,97.0228536133416,23.9077619929998,0.506485484867202,66.769610870908,1.27239036442248,0.016471072678608,0.049413218035825,0.045295449866173,0.053530986205477,0.090590899732345,0.52295655754581,1.13238624665431,2.62713609223801,0.028824377187564
私立,專業群(職業)科,機械群,1771,210,83,793,169,4,0,15,15,0,0,25,1,0,74.2518351214003,11.8577075098814,4.68661773009599,44.7769621682665,9.54263128176172,0.225861095426313,0,0.846979107848673,0.846979107848673,0,0,1.41163184641446,0.056465273856578,0
私立,專業群(職業)科,動力機械群,4297,113,52,1363,431,19,4,7,88,0,8,56,0,4,49.9185478240633,2.62974168024203,1.21014661391669,31.7198045147778,10.0302536653479,0.442168955084943,0.093088201070514,0.1629043518734,2.04794042355131,0,0.186176402141029,1.3032348149872,0,0.093088201070514
私立,專業群(職業)科,電機與電子群,8813,711,157,4951,831,18,16,15,13,0,3,70,5,17,77.2381708839215,8.06762736865993,1.7814592079882,56.1783728582775,9.4292522410076,0.20424373085215,0.181549982979689,0.170203109043459,0.147509361170997,0,0.034040621808692,0.79428117553614,0.056734369681153,0.19289685691592
私立,專業群(職業)科,土木與建築群,213,21,2,139,13,0,0,1,2,0,0,2,0,0,84.5070422535211,9.85915492957746,0.938967136150235,65.2582159624413,6.10328638497653,0,0,0.469483568075117,0.938967136150235,0,0,0.938967136150235,0,0
私立,專業群(職業)科,商業與管理群,8916,759,161,5749,660,6,17,51,30,0,2,56,25,10,84.4100493494841,8.51278600269179,1.80574248541947,64.4795872588605,7.40242261103634,0.067294751009421,0.19066846119336,0.572005383580081,0.336473755047106,0,0.022431583669807,0.628084342754598,0.280394795872589,0.112157918349035
私立,專業群(職業)科,外語群,4522,593,75,3269,228,6,2,3,1,1,1,20,46,13,94.1618752764264,13.1136665192393,1.65855816010615,72.2910216718266,5.04201680672269,0.132684652808492,0.044228217602831,0.066342326404246,0.022114108801415,0.022114108801415,0.022114108801415,0.442282176028306,1.0172490048651,0.287483414418399
私立,專業群(職業)科,設計群,6029,210,47,4198,614,9,3,1,3,0,0,16,28,16,85.3375352463095,3.483164703931,0.779565433736938,69.6301210814397,10.1841101343506,0.149278487311329,0.049759495770443,0.016586498590148,0.049759495770443,0,0,0.265383977442362,0.464421960524133,0.265383977442362
私立,專業群(職業)科,食品群,100,0,0,39,4,0,0,0,0,0,0,0,0,0,43,0,0,39,4,0,0,0,0,0,0,0,0,0
私立,專業群(職業)科,家政群,5854,209,49,2939,537,50,30,34,26,1,0,14,3,34,67.0652545268193,3.57020840450974,0.837034506320465,50.2049880423642,9.17321489579775,0.854116843184148,0.512470105910489,0.58079945336522,0.444140758455757,0.017082336863683,0,0.239152716091561,0.051247010591049,0.58079945336522
私立,專業群(職業)科,餐旅群,18634,522,187,9240,2064,80,26,107,192,11,5,72,35,11,67.3607384351186,2.80133090050445,1.00354191263282,49.5867768595041,11.0765267790061,0.42932274337233,0.139529891596007,0.574219169260492,1.03037458409359,0.059031877213695,0.026832671460771,0.386390469035097,0.187828700225394,0.059031877213695
私立,專業群(職業)科,海事群,74,5,0,27,0,0,0,0,0,0,0,1,0,0,44.5945945945946,6.75675675675676,0,36.4864864864865,0,0,0,0,0,0,0,1.35135135135135,0,0
私立,專業群(職業)科,藝術群,2400,225,73,1422,177,0,0,1,2,0,2,13,12,1,80.3333333333333,9.375,3.04166666666667,59.25,7.375,0,0,0.041666666666667,0.083333333333333,0,0.083333333333333,0.541666666666667,0.5,0.041666666666667
私立,專業群(職業)科,綜合,373,0,0,32,5,0,0,0,0,0,0,0,1,0,10.1876675603217,0,0,8.57908847184987,1.34048257372654,0,0,0,0,0,0,0,0.268096514745308,0
私立,綜合高中,學術群,1709,281,24,1200,42,0,0,0,0,0,9,22,40,1,94.733762434172,16.4423639555296,1.40433001755413,70.2165008777063,2.45757753071972,0,0,0,0,0,0.526623756582797,1.28730251609128,2.34055002925688,0.058513750731422
